Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.64.69.76:52269-10.64.69.20:5000,10.64.69.76,52269,10.64.69.20,5000,6,2025-08-16T10:06:46.104205,42169,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,30709.76309611326,237.14102776921436,4685.444444444444444444444444,8552.79955790955,21531.000000,0.000000,42142.000000,10535.500000,20331.18985696607,41022.000000,0.000000,41882.000000,10470.500000,10719.039835731557,21531.000000,1097.000000,1,2,0,0,100,100,118.57051388460718,118.57051388460718,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,8987.644952453224,248.0,0.4,11762.194977353032,5,625,5,670,65535,64240,4,20,4685.444444444444444444444444,8552.79955790955,21531.000000,0.000000,0,0,0,0
10.64.69.20:39402-10.64.69.38:53,10.64.69.20,39402,10.64.69.38,53,17,2025-08-16T10:06:46.770374,50481,1,1,90,165,90,90,90.0,0,165,165,165.0,0,5051.4054792892375,39.61886650422932,50481.000000,0,50481.000000,50481.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.80943325211466,19.80943325211466,90,165,127.5,53.033008588991066,2812.5,0,0,0,0,0,0,0,0,1.0,127.5,90.0,165.0,20,0,0.0,0.0,0,0.0,0.0,1,90,1,165,0,0,0,0,50481.000000,0,50481.000000,50481.000000,0,0,0,0
10.64.69.20:40278-10.64.69.38:53,10.64.69.20,40278,10.64.69.38,53,17,2025-08-16T10:06:46.771335,52677,1,1,90,228,90,90,90.0,0,228,228,228.0,0,6036.790250014237,37.967234276819106,52677.000000,0,52677.000000,52677.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.983617138409553,18.983617138409553,90,228,159.0,97.58073580374356,9522.000000000002,0,0,0,0,0,0,0,0,1.0,159.0,90.0,228.0,20,0,0.0,0.0,0,0.0,0.0,1,90,1,228,0,0,0,0,52677.000000,0,52677.000000,52677.000000,0,0,0,0
10.64.69.20:33460-10.64.69.38:53,10.64.69.20,33460,10.64.69.38,53,17,2025-08-16T10:06:46.827251,20664,1,1,105,187,105,105,105.0,0,187,187,187.0,0,14130.85559427023,96.78668215253582,20664.000000,0,20664.000000,20664.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,48.39334107626791,48.39334107626791,105,187,146.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,1.0,146.0,105.0,187.0,20,0,0.0,0.0,0,0.0,0.0,1,105,1,187,0,0,0,0,20664.000000,0,20664.000000,20664.000000,0,0,0,0
10.64.69.20:46690-34.120.208.123:443,10.64.69.20,46690,34.120.208.123,443,6,2025-08-16T10:06:46.908026,586022,19,16,5912,5595,2592,66,311.1578947368421,629.0007298315758,1329,66,349.6875,452.6204765952744,19635.78159181737,59.72472023234622,17235.94117647058823529411765,41428.64868658444,237163.000000,0.000000,549309.000000,30517.16666666666666666666667,55879.40777639985,237275.000000,104.000000,558000.000000,37200.000000,67742.13610344114,256724.000000,0.000000,8,8,0,0,380,320,32.421990983273666,27.30272924907256,66,2592,328.77142857142854,547.921961259313,300218.4756302521,0,2,0,16,34,0,0,0,0.8421052631578947,328.77142857142854,311.1578947368421,349.6875,380,647.25,0.42105263157894735,8835.845753231106,474.5,0.5,6477.572514342464,19,5912,16,5595,64240,65535,8,32,17235.94117647058823529411765,41428.64868658444,237163.000000,0.000000,0,0,0,0
10.64.69.76:61282-239.255.255.250:1900,10.64.69.76,61282,239.255.255.250,1900,17,2025-08-16T10:06:44.681578,3001796,4,0,848,0,212,212,212.0,0.0,0,0,0,0,282.49754480317785,1.332535588694235,1000598.666666666666666666667,506.0536862165252,1001183.000000,1000304.000000,3001796.000000,1000598.666666666666666666667,506.0536862165252,1001183.000000,1000304.000000,0,0,0,0,0,0,0,0,0,80,0,1.332535588694235,0.0,212,212,212.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.0,212.0,0,80,0,0.0,0.0,0,0,0.0,4,848,0,0,0,0,0,0,0,0,0,0,1000598.666666666666666666667,506.0536862165252,1001183.000000,1000304.000000
10.64.69.20:52984-34.107.152.202:443,10.64.69.20,52984,34.107.152.202,443,6,2025-08-16T10:06:48.558158,124755,2,2,178,178,112,66,89.0,32.526911934581186,112,66,89.0,32.526911934581186,2853.5930423630316,32.06284317261833,41585.000000,42036.03512464038,84058.000000,0.000000,124755.000000,124755.000000,0,124755.000000,124755.000000,0.000000,0.000000,0,0.000000,0.000000,1,1,0,0,40,40,16.031421586309165,16.031421586309165,66,112,89.0,26.558112382722786,705.3333333333334,0,0,0,2,4,0,0,0,1.0,89.0,89.0,89.0,40,112.0,0.5,897.7596088333132,112.0,0.5,897.7596088333132,2,178,2,178,0,0,1,32,41585.000000,42036.03512464038,84058.000000,0.000000,0,0,0,0
10.64.69.20:41042-20.42.73.24:443,10.64.69.20,41042,20.42.73.24,443,6,2025-08-16T10:06:50.004500,240322,1,1,66,66,66,66,66.0,0,66,66,66.0,0,549.2630720450063,8.32216775825767,240322.000000,0,240322.000000,240322.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.161083879128835,4.161083879128835,66,66,66.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,66.0,66.0,66.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,66,0,0,0,32,240322.000000,0,240322.000000,240322.000000,0,0,0,0
10.64.69.76:52279-10.64.69.20:5000,10.64.69.76,52279,10.64.69.20,5000,6,2025-08-16T10:06:51.102004,31112,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,44098.74003599897,321.41938801748523,3456.888888888888888888888889,5725.2977967186225,17067.000000,0.000000,27043.000000,6760.750000,12957.096289292598,26187.000000,0.000000,31003.000000,7750.750000,6809.832811212524,17067.000000,977.000000,1,2,0,0,100,100,160.70969400874262,160.70969400874262,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,11828.233479043456,292.0,0.4,18770.892260221135,5,614,5,758,65535,64240,4,20,3456.888888888888888888888889,5725.2977967186225,17067.000000,0.000000,0,0,0,0
10.64.69.76:52280-10.64.69.20:5000,10.64.69.76,52280,10.64.69.20,5000,6,2025-08-16T10:06:51.102859,29293,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,44208.51397944902,341.3784863277916,3254.777777777777777777777778,6083.1784614989265,17358.000000,0.000000,28843.000000,7210.750000,13755.084160047876,27831.000000,0.000000,29273.000000,7318.250000,7706.6942491576765,17358.000000,1014.000000,1,2,0,0,100,100,170.6892431638958,170.6892431638958,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,12938.244631823303,248.0,0.4,16932.372921858463,5,625,5,670,65535,64240,4,20,3254.777777777777777777777778,6083.1784614989265,17358.000000,0.000000,0,0,0,0
10.64.69.20:37750-34.149.100.209:443,10.64.69.20,37750,34.149.100.209,443,6,2025-08-16T10:06:52.582805,91769,2,2,178,178,112,66,89.0,32.526911934581186,112,66,89.0,32.526911934581186,3879.305647876734,43.58770390872735,30589.66666666666666666666667,27127.30258122494,51727.000000,1.000000,91769.000000,91769.000000,0,91769.000000,91769.000000,1.000000,1.000000,0,1.000000,1.000000,1,1,0,0,40,40,21.793851954363674,21.793851954363674,66,112,89.0,26.558112382722786,705.3333333333334,0,0,0,2,4,0,0,0,1.0,89.0,89.0,89.0,40,112.0,0.5,1220.4557094443658,112.0,0.5,1220.4557094443658,2,178,2,178,0,0,1,32,30589.66666666666666666666667,27127.30258122494,51727.000000,1.000000,0,0,0,0
10.64.69.20:54078-34.160.144.191:443,10.64.69.20,54078,34.160.144.191,443,6,2025-08-16T10:06:52.583056,102995,2,2,178,178,112,66,89.0,32.526911934581186,112,66,89.0,32.526911934581186,3456.4784698286326,38.83683673964755,34331.66666666666666666666667,31461.239396014476,61784.000000,0.000000,102995.000000,102995.000000,0,102995.000000,102995.000000,0.000000,0.000000,0,0.000000,0.000000,1,1,0,0,40,40,19.418418369823776,19.418418369823776,66,112,89.0,26.558112382722786,705.3333333333334,0,0,0,2,4,0,0,0,1.0,89.0,89.0,89.0,40,112.0,0.5,1087.4314287101315,112.0,0.5,1087.4314287101315,2,178,2,178,0,0,1,32,34331.66666666666666666666667,31461.239396014476,61784.000000,0.000000,0,0,0,0
10.64.69.20:34656-34.110.138.217:443,10.64.69.20,34656,34.110.138.217,443,6,2025-08-16T10:06:54.589973,59046,2,2,171,171,105,66,85.5,27.577164466275352,105,66,85.5,27.577164466275352,5792.094299359821,67.74379297496867,19682.000000,29627.247577188133,53760.000000,37.000000,59046.000000,59046.000000,0,59046.000000,59046.000000,5249.000000,5249.000000,0,5249.000000,5249.000000,1,1,0,0,40,40,33.871896487484335,33.871896487484335,66,105,85.5,22.516660498395403,506.99999999999994,0,0,0,2,4,0,0,0,1.0,85.5,85.5,85.5,40,105.0,0.5,1778.2745655929275,105.0,0.5,1778.2745655929275,2,171,2,171,0,0,1,32,19682.000000,29627.247577188133,53760.000000,37.000000,0,0,0,0
